S.No,Tower No.,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
96,T.NO 21   ,T,DB,24,22-21,305.1819129634,5.13,302,"3°38'1""",10.98298843,77.51691661,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.51691661 10.98298843, 77.51959876 10.98330056)"
97,LILO : T.NO 20 MC KADAIYUR,T (MC),MB,45,21-20,295.326937477772,4.12,303,"0°18'43""",10.98330056,77.51959876,GOOD,GOOD,HT-1,,PLAIN,LILO TO KADAIYUR NEED 3WAY JUCNTION BOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.51959876 10.98330056, 77.52207935 10.98356914)"
98,T.NO 19,S,DA,26,20-19,272.882758707838,5.73,306,,10.98356914,77.52207935,GOOD,GOOD,HT-2,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.52207935 10.98356914, 77.52472461 10.98384538)"
99,T.NO 18,S,DA,26,19-18,290.877981291125,6.11,309,,10.98384538,77.52472461,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.52472461 10.98384538, 77.52740684 10.98416646)"
100,T.NO 17,T,DB,24,18-17,295.453888111157,4.13,310,"0°13'18""",10.98416646,77.52740684,GOOD,GOOD,"LT-1,HT-1",,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.52740684 10.98416646, 77.52985085 10.98443529)"
101,T.NO 16,S,DA,26,17-16,268.910765868531,5.17,305,,10.98443529,77.52985085,GOOD,GOOD,HT-3,ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.52985085 10.98443529, 77.53227681 10.98473135)"
102,T.NO 15,S,DA,26,16-15,267.301328092473,6.11,301,,10.98473135,77.53227681,GOOD,GOOD,400KV DC LINE,MUD ROAD-1,PLAIN,400KV DC LINE CROSSING ABOVE OUR LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.53227681 10.98473135, 77.53538006 10.98509403)"
103,T.NO 14,S,DA,26,15-14,341.716256563834,5.41,308,,10.98509403,77.53538006,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.53538006 10.98509403, 77.53812615 10.98539641)"
104,T.NO 13,T,DB,24,14-13,302.15227948834,7.31,306,"0°5'15""",10.98539641,77.53812615,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.53812615 10.98539641, 77.54062549 10.9857189)"
105,T.NO 12,S,DA,26,13-12,275.632001044871,6.32,302,,10.9857189,77.54062549,GOOD,GOOD,HT-1,"CANAL-1,ROAD-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.54062549 10.9857189, 77.54349952 10.98601113)"
106,T.NO 11,S,DA,26,12-11,315.944615399598,4.32,308,,10.98601113,77.54349952,GOOD,GOOD,LT-2,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.54349952 10.98601113, 77.54640144 10.9863573)"
107,T.NO 10,S,DA,26,11-10,319.640422975568,5.77,311,,10.9863573,77.54640144,GOOD,GOOD,LT-3,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.54640144 10.9863573, 77.54929415 10.98669449)"
108,T.NO 9,T,DB,24,10-9,318.521584825895,7.56,323,"3°2'44""",10.98669449,77.54929415,GOOD,GOOD,LT-1,MUD ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.54929415 10.98669449, 77.55150831 10.98682049)"
109,T.NO 8,S,DA,26,9-8,242.528348858438,6.73,316,,10.98682049,77.55150831,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.55150831 10.98682049, 77.55404314 10.98701606)"
110,T.NO 7,S,DA,26,8-7,278.037767218772,7.13,323,,10.98701606,77.55404314,GOOD,GOOD,HT-1,"CANAL,ROAD-1",PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.55404314 10.98701606, 77.55653163 10.98713972)"
111,T.NO 6,S,DA,26,7-6,272.470181854822,7.66,320,,10.98713972,77.55653163,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.55653163 10.98713972, 77.55913938 10.98730753)"
112,T.NO 5,S,DA,26,6-5,285.772636898637,6.92,319,,10.98730753,77.55913938,GOOD,GOOD,,CANAL,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.55913938 10.98730753, 77.56165569 10.98747609)"
113,T.NO 4,T,DC,26,5-4,275.800652646073,3.21,311,"22°31'30""",10.98747609,77.56165569,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56165569 10.98747609, 77.56431823 10.98657719)"
114,T.NO 3,T,DC,26,4-3,307.689778835762,5.32,308,"18°17'6""",10.98657719,77.56431823,GOOD,GOOD,"LT-1,HT-1",ROAD-1,PLAIN,MAJOR ROAD CROSSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56431823 10.98657719, 77.56591738 10.98538005)"
115,T.NO 2,T,DB,24,3-2,219.401458518397,4.55,306,"9°35'20""",10.98538005,77.56591738,GOOD,GOOD,"LT-2,HT-2",ROAD-1,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56591738 10.98538005, 77.56714645 10.98474622)"
116,T.NO 243/1 LILO,T ,MD,45,2-1/3,151.611345221919,4.15,304,"84°7'6""",10.98474622,77.56714645,GOOD,GOOD,,,PLAIN,LILO TO KANGEYAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56714645 10.98474622, 77.56614648 10.98226085)"
117,T.NO 242,T,DB,24,1/3-2,296.015202312314,6.95,297,"0°20'53""",10.98226085,77.56614648,GOOD,GOOD,LT-1,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56614648 10.98226085, 77.56504282 10.97941492)"
118,T.NO 241,S,DA,26,2-1,337.312911107772,5.72,302,,10.97941492,77.56504282,GOOD,GOOD,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.56504282 10.97941492, 77.56404297 10.97693857)"
119,T.NO 240  ELAVANTHI LILO ,T ,DC,26,1-240,295.083039160166,5.1,310,,10.97693857,77.56404297,GOOD,GOOD,LT-1,ROAD-1,PLAIN,ILAVANTHI LILO NEED 3WAY JUNCTION BOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,=SUM(G6:G124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
