S.No,Tower No.,Tower Suspension / Tension,JOINT BOX,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
16,117,T,,H-POLE,22,118-117H,68.22839669,2.61,25.807724,"9°30'34"" L",10.4885,79.31830556,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31830555555555 10.488499999999998, 79.31813888888888 10.488833333333332)"
17,116,T,,H-POLE,22,117H-116,40.46546651,2.11,26.276091,"27°7'9"" L",10.48883333,79.31813889,GOOD,Available,230 KV,,AGRI,UP LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31813888888888 10.488833333333332, 79.31819444444444 10.490333333333332)"
18,115,T,,SC,22,116-115,164.9171507,5.02,27.491528,"18°21'25"" R",10.49033333,79.31819444,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31819444444444 10.490333333333332, 79.3175 10.492666666666667)"
19,114,S,,SA,22,115-114,268.980744,4.85,26.276947,,10.49266667,79.3175,GOOD,Available,HT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3175 10.492666666666667, 79.31683333333334 10.494833333333332)"
20,113,S,,SA,22,114-113,251.9219603,4.63,28.141356,,10.49483333,79.31683333,GOOD,Available,,ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31683333333334 10.494833333333332, 79.31613888888889 10.497222222222222)"
21,112,S,,SA,22,113-112,275.7573888,0.73,27.313969,,10.49722222,79.31613889,GOOD,Available,"LT,HT -2NO",ROAD,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31613888888889 10.497222222222222, 79.3155 10.499388888888888)"
22,111,S,,SA,22,112-111,248.179048,4.1,30.58239,,10.49938889,79.3155,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3155 10.499388888888888, 79.31472222222222 10.501916666666666)"
23,110,T,,SC,22,111-110,292.2272021,1.28,31.127144,"56°14'32"" L",10.50191667,79.31472222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31472222222222 10.501916666666666, 79.31516666666667 10.502472222222222)"
24,LILO : 109/1,T,3W,DC,26,110-109/1,79.51468785,1.95,31.747124,"48°49'10"" R",10.50247222,79.31516667,GOOD,Available,,,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31516666666667 10.502472222222222, 79.31372222222222 10.502416666666667)"
25,109/2,T,,DC,26,109/1-109/2,159.3522277,2.16,31.382908,"3°53'16"" R",10.50241667,79.31372222,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31372222222222 10.502416666666667, 79.31202777777777 10.502444444444444)"
26,109/3,S,,DA,26,109/2-109/3,186.1574234,2.71,31.717957,,10.50244444,79.31202778,GOOD,Available,"HT,LT -2NO",,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31202777777777 10.502444444444444, 79.31008333333332 10.5025)"
27,109/4,S,,DA,26,109/3-109/4,212.8229539,5.63,28.598368,,10.5025,79.31008333,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.31008333333332 10.5025, 79.30825 10.502583333333334)"
28,109/5,S,,DA,26,109/4-109/5,199.9647574,3.12,29.972574,,10.50258333,79.30825,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30825 10.502583333333334, 79.30630555555555 10.502583333333334)"
29,109/6,T,,DC,26,109/5-109/6,212.0029479,2.78,32.012138,"29°10'10"" L",10.50258333,79.30630556,GOOD,Available,,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30630555555555 10.502583333333334, 79.30411111111111 10.50136111111111)"
30,109/7,T,,DC,26,109/6-109/7,275.0069394,1.93,31.9137,"17°42'50"" L",10.50136111,79.30411111,GOOD,Available,,POND,Water Logged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30411111111111 10.50136111111111, 79.30313888888888 10.500333333333334)"
31,109/8,T,,DC,26,109/7-109/8,155.4074812,3.72,31.138241,"26°20'32"" L",10.50033333,79.30313889,GOOD,Available,HT,CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30313888888888 10.500333333333334, 79.30277777777778 10.499194444444443)"
32,109/9,T,,DC,26,109/8-109/9,134.3094129,3.17,31.522827,"59°7'9"" R",10.49919444,79.30277778,GOOD,Available,,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.30277777777778 10.499194444444443, 79.3008611111111 10.498694444444444)"
33,109/10,T,,DC,26,109/9-109/10,216.9681005,4.92,30.534451,"25°24'56""",10.49869444,79.30086111,GOOD,Available,"LT,66KV",CANAL,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.3008611111111 10.498694444444444, 79.29966666666667 10.49775)"
34,109/11,S,,DA,26,109/10-109/11,168.2388416,4.36,32.323753,,10.49775,79.29966667,GOOD,Available,HT,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29966666666667 10.49775, 79.29847222222222 10.496749999999999)"
35,109/12,T,,DC,26,109/11-109/12,171.7341745,1.16,31.714577,"31°48'21"" L",10.49675,79.29847222,GOOD,Available,HT -2NO,,AGRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(79.29847222222222 10.496749999999999, 79.29833333333333 10.496388888888887)"
36,Gantry (Karambayam SS),Gantry,2W,H-POLE,12,109/12-Gantry ,42.70676772,,34.738358,,10.49638889,79.29833333,GOOD,NO E/W,LT,ROAD,PLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note : 1. Shut down will be required in where earth wiers are missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
