S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
11,71,,S,DA,26,72-71,248.1130342,0.22,FALSE,367.493958,,9.939722222,77.35205556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35205555555555 9.939722222222223, 77.35438888888888 9.940166666666666)"
12,70,,S,DA,26,71-70,262.7524367,0.2,FALSE,368.179047,,9.940166667,77.35438889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35438888888888 9.940166666666666, 77.35691666666666 9.940611111111112)"
13,69,,T,DB,25,70-69,280.3970655,2.21,FALSE,371.384979,"16°55'48""",9.940611111,77.35691667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35691666666666 9.940611111111112, 77.35905555555556 9.941694444444444)"
14,68,,S,DA,26,69-68,262.9850181,0.2,FALSE,371.483704,,9.941694444,77.35905556,GOOD,Available,11KV,Devaram Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.35905555555556 9.941694444444444, 77.36138888888888 9.942833333333333)"
15,67,,T,DB,25,68-67,286.7661674,0.7,FALSE,370.047424,"0°18'36""L",9.942833333,77.36138889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36138888888888 9.942833333333333, 77.36372222222222 9.943972222222223)"
16,66,,S,DA,26,67-66,285.3936493,1.23,FALSE,369.309814,,9.943972222,77.36372222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36372222222222 9.943972222222223, 77.36605555555555 9.945111111111112)"
17,65,,S,DA,26,66-65,284.506223,0.66,FALSE,370.559326,,9.945111111,77.36605556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36605555555555 9.945111111111112, 77.36838888888889 9.946277777777778)"
18,64,,S,DA,26,65-64,286.9739571,0.83,FALSE,368.920074,,9.946277778,77.36838889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.36838888888889 9.946277777777778, 77.37072222222221 9.94738888888889)"
19,63,2W,T,DB,25,64-63,284.2203274,0.23,FALSE,372.053619,"22°21'0""L",9.947388889,77.37072222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37072222222221 9.94738888888889, 77.3731111111111 9.947555555555557)"
20,62,,S,DA,26,63-62,262.1702216,0.17,FALSE,372.799316,,9.947555556,77.37311111,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.3731111111111 9.947555555555557, 77.37538888888888 9.947666666666667)"
21,61,,S,DA,26,62-61,250.629137,0.71,FALSE,369.531982,,9.947666667,77.37538889,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37538888888888 9.947666666666667, 77.37794444444444 9.947694444444444)"
22,60,,T,DB,25,61-60,280.1187685,2.31,FALSE,365.767029,"1°36'0""R",9.947694444,77.37794444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.37794444444444 9.947694444444444, 77.38047222222221 9.947805555555556)"
23,59,,S,DA,26,60-59,277.9257788,1.2,FALSE,362.099731,,9.947805556,77.38047222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38047222222221 9.947805555555556, 77.38302777777777 9.947916666666666)"
24,58,,S,DA,26,59-58,280.495868,3.42,FALSE,357.486359,,9.947916667,77.38302778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38302777777777 9.947916666666666, 77.38552777777778 9.948)"
25,57,,T,DB,25,58-57,276.0069593,2.16,FALSE,350.797882,"0°16'12""R",9.948,77.38552778,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38552777777778 9.948, 77.38805555555557 9.94811111111111)"
26,56,,S,DA,26,57-56,276.6037041,0.76,FALSE,344.834686,,9.948111111,77.38805556,GOOD,Available,,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.38805555555557 9.94811111111111, 77.39022222222223 9.948194444444445)"
27,55,,T,DB,25,56-55,236.6737495,2.76,FALSE,343.61145,"0°57'36""L",9.948194444,77.39022222,GOOD,Available,"LT,11KV",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39022222222223 9.948194444444445, 77.39266666666667 9.948277777777777)"
28,54,,S,DA,26,55-54,270.4396164,2.43,FALSE,340.22522,,9.948277778,77.39266667,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39266666666667 9.948277777777777, 77.39511111111112 9.948416666666667)"
29,53,,S,DA,26,54-53,268.5627762,1.31,FALSE,336.611084,,9.948416667,77.39511111,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39511111111112 9.948416666666667, 77.39736111111112 9.948500000000001)"
30,52,,T,DB,25,53-52,245.170419,3.16,FALSE,332.654999,"1°16'48""L",9.9485,77.39736111,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39736111111112 9.948500000000001, 77.39969444444445 9.948555555555556)"
31,51,,S,DA,26,52-51,256.1971922,2.32,FALSE,331.586487,,9.948555556,77.39969444,GOOD,Available,LT,Village Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.39969444444445 9.948555555555556, 77.4021388888889 9.948666666666666)"
32,50,,S,DA,26,51-50,268.3038599,3.2,FALSE,328.131012,,9.948666667,77.40213889,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4021388888889 9.948666666666666, 77.40433333333334 9.948722222222223)"
33,49,2W,T,DB,25,50-49,240.4002066,2.76,FALSE,325.619965,"0°17'24""L",9.948722222,77.40433333,GOOD,Available,3-LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40433333333334 9.948722222222223, 77.40630555555556 9.948805555555555)"
34,48,,T,DB,25,49-48,217.3150759,2.18,FALSE,325.819275,"0°38'24""L",9.948805556,77.40630556,GOOD,Available,"2-11KV,LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.40630555555556 9.948805555555555, 77.408 9.948833333333333)"
35,47,,T,DB,25,48-47,187.5266024,1.96,FALSE,323.470978,"2°16'12""L",9.948833333,77.408,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.408 9.948833333333333, 77.41044444444445 9.948777777777778)"
36,46,,T,DB,25,47-46,265.6554442,2.14,FALSE,326.941162,"11°2'24""R",9.948777778,77.41044444,GOOD,Available,,River,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41044444444445 9.948777777777778, 77.41308333333333 9.949222222222222)"
37,45,,T,DC,26,46-45,296.0065585,0.46,FALSE,329.549377,"44°23'60""L",9.949222222,77.41308333,GOOD,Available,LT,Upparpatti Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41308333333333 9.949222222222222, 77.415 9.947944444444445)"
38,44,,S,DA,26,45-44,252.4622497,0.96,FALSE,340.582062,,9.947944444,77.415,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.415 9.947944444444445, 77.41708333333334 9.946527777777778)"
39,43,,T,DB,25,44-43,277.596326,1.12,FALSE,344.703613,"11°37'12""R",9.946527778,77.41708333,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.41708333333334 9.946527777777778, 77.4196388888889 9.945500000000001)"
40,42,,T,DB,25,43-42,305,0.28,FALSE,341.554993,"1°17'24""L",9.9455,77.41963889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4196388888889 9.945500000000001, 77.42163888888889 9.944638888888889)"
41,41,,T,DB,25,42-41,242,0.94,FALSE,338.701263,"0°49'48""R",9.944638889,77.42163889,GOOD,Available,LT,Theni-Cumbam Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42163888888889 9.944638888888889, 77.42380555555556 9.943722222222222)"
42,40,,T,DC,26,41-40,256.7462156,1.17,0,342.280182,"30°15'36""R",9.943722222,77.42380556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42380555555556 9.943722222222222, 77.42544444444445 9.943944444444444)"
43,39,,S,DA,26,40-39,182.2664106,0.48,0,341.772186,,9.943944444,77.42544444,GOOD,Available,11KV,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42544444444445 9.943944444444444, 77.42708333333334 9.944138888888888)"
44,38,,T,DB,25,39-38,179.2121821,2.17,FALSE,345.362885,"18°13'12""L",9.944138889,77.42708333,GOOD,Available,2 -LT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42708333333334 9.944138888888888, 77.42894444444445 9.943805555555556)"
45,37,2W,T,DB,25,38-37,209.8627346,0.22,FALSE,348.599365,"0°10'12""R",9.943805556,77.42894444,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42894444444445 9.943805555555556, 77.4293888888889 9.943722222222222)"
46,36,,T,H-POLE,12,37-36,48.70107455,NIL,0,350.732361,,9.943722222,77.42938889,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4293888888889 9.943722222222222, 77.42969444444445 9.94363888888889)"
47,35,,T,H-POLE,12,36-35,38,NIL,0,350.759827,,9.943638889,77.42969444,GOOD,NO E/W ,110 KV Theni Priyar I & II,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.42969444444445 9.94363888888889, 77.43027777777779 9.943472222222223)"
48,34,,T,DB,25,35-34,66.12897099,0.92,FALSE,352.148285,"2°5'60""R",9.943472222,77.43027778,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43027777777779 9.943472222222223, 77.43216666666667 9.943)"
49,33,,T,DB,25,34-33,212.3065242,0.25,FALSE,351.964935,"25°46'12""L",9.943,77.43216667,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43216666666667 9.943, 77.4323888888889 9.942833333333333)"
50,32,,T,H-POLE,12,33-32,31.04480711,NIL,FALSE,352.544556,,9.942833333,77.43238889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4323888888889 9.942833333333333, 77.43266666666668 9.94261111111111)"
51,31,,T,H-POLE,12,32-31,39.28645313,NIL,FALSE,353.81012,,9.942611111,77.43266667,GOOD,NO E/W,110 KV Theni Priyar III,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43266666666668 9.94261111111111, 77.4328888888889 9.942361111111111)"
52,30,2W,T,DB,25,31-30,37.51727453,0.48,FALSE,353.075195,"19°40'12""L",9.942361111,77.43288889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.4328888888889 9.942361111111111, 77.43369444444444 9.94025)"
53,29,,T,DC,26,30-29,252,0.32,FALSE,358.795258,"43°15'36""R",9.94025,77.43369444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43369444444444 9.94025, 77.43616666666667 9.939055555555555)"
54,28,,T,DB,25,29-28,299.8708008,0.44,FALSE,367.547668,"14°1'48""R",9.939055556,77.43616667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43616666666667 9.939055555555555, 77.43880555555556 9.9385)"
55,27,,T,DB,25,28-27,296.9363412,0.22,FALSE,369.955902,"6°5'60""R",9.9385,77.43880556,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.43880555555556 9.9385, 77.44155555555555 9.938222222222223)"
56,26,,T,DB,25,27-26,303.2668578,0.28,FALSE,357.206757,"17°16'48""L",9.938222222,77.44155556,GOOD,Available,,Near Building,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44155555555555 9.938222222222223, 77.444 9.937222222222223)"
57,25,,T,DC,26,26-25,289.2670558,0.37,FALSE,358.341339,"55°18'36""L",9.937222222,77.444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.444 9.937222222222223, 77.44447222222223 9.934972222222223)"
58,24,,S,DA,26,25-24,253.6213998,0.54,FALSE,356.108765,,9.934972222,77.44447222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44447222222223 9.934972222222223, 77.44472222222223 9.933527777777778)"
59,23,,T,DB,25,24-23,162.5299414,0.27,FALSE,355.844086,"21°49'12""L",9.933527778,77.44472222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44472222222223 9.933527777777778, 77.44416666666667 9.930944444444444)"
60,22,,T,DC,26,23-22,290.5642831,0.22,FALSE,356.669342,"49°39'36""R",9.930944444,77.44416667,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44416666666667 9.930944444444444, 77.44575 9.928916666666666)"
61,21,,T,DB,25,22-21,285.4164266,0.26,FALSE,352.906311,"25°58'48""L",9.928916667,77.44575,GOOD,Available,11 KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44575 9.928916666666666, 77.44619444444444 9.926888888888888)"
62,20,,S,DA,26,21-20,230.7340244,0.46,FALSE,347.742859,,9.926888889,77.44619444,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44619444444444 9.926888888888888, 77.44655555555556 9.924972222222221)"
63,19,,T,DB,25,20-19,214.771039,0.25,FALSE,348.531097,"24°13'48""R",9.924972222,77.44655556,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44655555555556 9.924972222222221, 77.44800000000001 9.92297222222222)"
64,18,,T,DC,26,19-18,270.8975001,0.35,FALSE,345.763824,"33°17'24""L",9.922972222,77.448,GOOD,Available,"2-22KV,2LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44800000000001 9.92297222222222, 77.44805555555556 9.920694444444443)"
65,17,,S,DA,26,18-17,252.3233786,0.25,FALSE,341.88327,,9.920694444,77.44805556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44805555555556 9.920694444444443, 77.44811111111112 9.918972222222221)"
66,16,,S,DA,26,17-16,190.6143747,0.22,FALSE,341.357971,,9.918972222,77.44811111,GOOD,Available,"11 KV,33KV",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44811111111112 9.918972222222221, 77.44813888888889 9.916694444444444)"
67,15,2W,T,DB,25,16-15,252.9047802,0.22,FALSE,339.775055,"22°34'48""R",9.916694444,77.44813889,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44813888888889 9.916694444444444, 77.44891666666668 9.914916666666667)"
68,14,,S,DA,26,15-14,212.5349996,0.55,FALSE,340.358337,,9.914916667,77.44891667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44891666666668 9.914916666666667, 77.44983333333333 9.912916666666668)"
69,13,,T,DB,25,14-13,243.0343643,0.74,FALSE,338.964539,"11°3'36""R",9.912916667,77.44983333,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.44983333333333 9.912916666666668, 77.45122222222223 9.911027777777779)"
70,12,,T,DB,25,13-Dec,260.1984905,0.57,FALSE,337.72644,"6°18'0""L",9.911027778,77.45122222,GOOD,Available,22KV,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45122222222223 9.911027777777779, 77.45233333333334 9.909)"
71,11,,S,DA,26,12-Nov,254.6000939,0.33,FALSE,338.005066,,9.909,77.45233333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45233333333334 9.909, 77.45363888888889 9.906638888888889)"
72,10,,S,DA,26,11-Oct,296.5044922,0.63,FALSE,337.022217,,9.906638889,77.45363889,GOOD,Available,"2-33KV,11KV",,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45363888888889 9.906638888888889, 77.45483333333334 9.904472222222223)"
73,9,,S,DA,26,10-Sep,274.1224942,0.41,FALSE,337.671143,,9.904472222,77.45483333,GOOD,Available,"11KV,LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45483333333334 9.904472222222223, 77.45652777777778 9.902777777777779)"
74,8,,S,DA,26,09-Aug,262.8307284,0.71,FALSE,338.673553,,9.902777778,77.45652778,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45652777777778 9.902777777777779, 77.45827777777778 9.901055555555557)"
75,7,,S,DA,26,08-Jul,272.1671124,1.11,FALSE,338.66571,,9.901055556,77.45827778,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.45827777777778 9.901055555555557, 77.46008333333333 9.899194444444444)"
76,6,,T,DB,25,07-Jun,285.0287472,0.53,FALSE,337.773621,"0°6'36""R",9.899194444,77.46008333,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46008333333333 9.899194444444444, 77.46163888888888 9.897583333333333)"
77,5,,S,DA,26,06-May,247.2107197,0.44,FALSE,339.101959,,9.897583333,77.46163889,GOOD,Available,2-33KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46163888888888 9.897583333333333, 77.46319444444445 9.895944444444444)"
78,4,,S,DA,26,05-Apr,250.3560154,0.21,FALSE,338.547791,,9.895944444,77.46319444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46319444444445 9.895944444444444, 77.46475000000001 9.894277777777777)"
79,3,,T,DC,26,04-Mar,248.9054888,1.03,FALSE,339.485504,"41°53'24""R",9.894277778,77.46475,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46475000000001 9.894277777777777, 77.46613888888889 9.894166666666667)"
80,2,,T,DB,25,03-Feb,151.6286424,1.27,FALSE,340.184845,"27°33'36""R",9.894166667,77.46613889,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46613888888889 9.894166666666667, 77.46688888888889 9.894472222222221)"
81,1,,T,DC,26,02-Jan,89.21637526,1.33,FALSE,341.185028,"75°13'12""R",9.894472222,77.46688889,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.46688888888889 9.894472222222221, 77.46683333333334 9.894777777777778)"
82,Gantry ( Thappagundu SS),2W,Gantry,Gantry,12,1-Gantry,34.72904759,,FALSE,339.548248,,9.894777778,77.46683333,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note    :  ,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
