S.No,Tower No.,Joint box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),Ground Elevation,Deviation Angle,Longitude,Latitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing,  Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
97,232,,S,H-POLE,12,231-232,62.35271327,NIL,12.4209,,78.99287897,9.324092036,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9928789716213 9.32409203611314, 78.9923879597336 9.32428599335253)"
98,233,2W,T,H-POLE,12,232-233,58.06266603,NIL,12.22789,"22°5'60""L",78.99238796,9.324285993,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9923879597336 9.32428599335253, 78.992005996406 9.32464901357889)"
99,234,,T,H-POLE,12,233-234,58.08856514,NIL,12.470345,"7°39'36""R",78.992006,9.324649014,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.992005996406 9.32464901357889, 78.9915559720247 9.32497004047036)"
100,235,,T,H-POLE,12,234-235,60.88037711,NIL,11.648625,"8°11'24""R",78.99155597,9.32497004,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9915559720247 9.32497004047036, 78.9910679776221 9.32522602379322)"
101,236,,T,H-POLE,12,235-236,60.63940069,NIL,12.677855,"5°46'12""R",78.99106798,9.325226024,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9910679776221 9.32522602379322, 78.9905730262398 9.32542702183127)"
102,237,,S,H-POLE,12,236-237,58.75533889,NIL,13.159505,,78.99057303,9.325427022,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9905730262398 9.32542702183127, 78.990073967725 9.32567697018384)"
103,238,,S,H-POLE,12,237-238,61.41353526,NIL,10.87177,,78.99007397,9.32567697,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.990073967725 9.32567697018384, 78.9895739872008 9.32593395933508)"
104,239,,T,H-POLE,12,238-239,61.85808212,NIL,12.205323,"0°43'48""R",78.98957399,9.325933959,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9895739872008 9.32593395933508, 78.9891340211033 9.3261509668082)"
105,240,,S,H-POLE,12,239-240,53.97606628,NIL,12.028415,,78.98913402,9.326150967,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9891340211033 9.3261509668082, 78.9886219706386 9.32639303617179)"
106,241,,S,H-POLE,12,240-241,62.31193169,NIL,10.782031,,78.98862197,9.326393036,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9886219706386 9.32639303617179, 78.9881059806793 9.32665203697979)"
107,242,,T,H-POLE,12,241-242,63.52557469,NIL,12.260466,"9°23'60""R",78.98810598,9.326652037,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9881059806793 9.32665203697979, 78.9875800162553 9.32681699283421)"
108,243,,S,H-POLE,12,242-243,60.6055404,NIL,11.526256,,78.98758002,9.326816993,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9875800162553 9.32681699283421, 78.9870539680123 9.32697700336575)"
109,244,,S,H-POLE,12,243-244,60.45186463,NIL,11.169726,,78.98705397,9.326977003,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9870539680123 9.32697700336575, 78.986537978053 9.32717699557542)"
110,245,,S,H-POLE,12,244-245,60.86075746,NIL,10.746032,,78.98653798,9.327176996,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.986537978053 9.32717699557542, 78.9860239997506 9.32733901776373)"
111,246,,T,H-POLE,12,245-246,59.25194628,NIL,10.863979,"3°23'24""L",78.986024,9.327339018,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9860239997506 9.32733901776373, 78.9854980353266 9.32754303328692)"
112,247,,T,H-POLE,12,246-247,62.04355216,NIL,11.919757,"1°15'36""L",78.98549804,9.327543033,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9854980353266 9.32754303328692, 78.9850200153887 9.32773699052631)"
113,248,,S,H-POLE,12,247-248,56.7383834,NIL,12.405951,,78.98502002,9.327736991,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9850200153887 9.32773699052631, 78.9845259860157 9.32796799577772)"
114,249,,S,H-POLE,12,248-249,59.99841016,NIL,11.972688,,78.98452599,9.327967996,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9845259860157 9.32796799577772, 78.9840359799563 9.32816798798739)"
115,250,2W,T,H-POLE,12,249-250,58.21018247,NIL,11.47089,"19°19'48""R",78.98403598,9.328167988,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9840359799563 9.32816798798739, 78.9834850374609 9.32819900102913)"
116,251,,T,H-POLE,12,250-251,60.63459559,NIL,10.979803,"19°49'48""L",78.98348504,9.328199001,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9834850374609 9.32819900102913, 78.9829360228031 9.32842497713863)"
117,252,,S,H-POLE,12,251-252,65.30027952,NIL,11.161528,,78.98293602,9.328424977,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9829360228031 9.32842497713863, 78.9824760239571 9.32861298322677)"
118,253,,S,H-POLE,12,252-253,54.65645738,NIL,10.228742,,78.98247602,9.328612983,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9824760239571 9.32861298322677, 78.9819769654423 9.32881800457835)"
119,254,,S,H-POLE,12,253-254,59.34181371,NIL,10.031352,,78.98197697,9.328818005,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9819769654423 9.32881800457835, 78.9814860373735 9.32904297485947)"
120,255,,T,H-POLE,12,254-255,59.40746381,NIL,10.57036,"1°26'24""L",78.98148604,9.329042975,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9814860373735 9.32904297485947, 78.9809790160506 9.32928998954594)"
121,256,,S,H-POLE,12,255-256,62.05226245,NIL,10.309182,,78.98097902,9.32928999,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9809790160506 9.32928998954594, 78.9804750122129 9.32949199341237)"
122,257,,S,H-POLE,12,256-257,59.71854928,NIL,10.223641,,78.98047501,9.329491993,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9804750122129 9.32949199341237, 78.9799629617482 9.32971000671386)"
123,258,,S,H-POLE,12,257-258,61.21525413,NIL,10.849154,,78.97996296,9.329710007,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9799629617482 9.32971000671386, 78.9794730395078 9.32993799448013)"
124,259,,T,H-POLE,12,258-259,59.44793004,NIL,10.206182,"1°30'0""L",78.97947304,9.329937994,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9794730395078 9.32993799448013, 78.9789599832147 9.33018802665174)"
125,260,,S,H-POLE,12,259-260,62.79457256,NIL,10.2959,,78.97895998,9.330188027,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9789599832147 9.33018802665174, 78.9784689713269 9.33040603995323)"
126,261,,S,H-POLE,12,260-261,59.09749995,NIL,9.33881,,78.97846897,9.33040604,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9784689713269 9.33040603995323, 78.9779819827526 9.33059697970748)"
127,262,,T,H-POLE,12,261-262,57.52831097,NIL,8.76043,"20°51'0""L",78.97798198,9.33059698,GOOD,Available,11KV,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9779819827526 9.33059697970748, 78.9775550086051 9.33098196052014)"
128,263,,S,H-POLE,12,262-263,63.36337165,NIL,9.427323,,78.97755501,9.330981961,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9775550086051 9.33098196052014, 78.9771840255707 9.33135000988841)"
129,264,,T,H-POLE,12,263-264,57.61469605,NIL,9.518353,"18°55'48""R",78.97718403,9.33135001,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9771840255707 9.33135000988841, 78.976680021733 9.33159601874649)"
130,265,,S,H-POLE,12,264-265,61.70543387,NIL,9.972449,,78.97668002,9.331596019,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.976680021733 9.33159601874649, 78.9762089587748 9.33188301511108)"
131,266,,S,H-POLE,12,265-266,60.72173833,NIL,8.641506,,78.97620896,9.331883015,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9762089587748 9.33188301511108, 78.9757560007274 9.33214696124196)"
132,267,2W,T,H-POLE,12,266-267,57.70380152,NIL,7.402135,"6°21'0""R",78.975756,9.332146961,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9757560007274 9.33214696124196, 78.9752700179815 9.33236899785697)"
133,268,,S,H-POLE,12,267-268,58.77789514,NIL,6.856236,,78.97527002,9.332368998,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9752700179815 9.33236899785697, 78.9747909922152 9.33262196369469)"
134,269,,S,H-POLE,12,268-269,59.61193306,NIL,6.428654,,78.97479099,9.332621964,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9747909922152 9.33262196369469, 78.9742869883775 9.33286403305828)"
135,270,,T,H-POLE,12,269-270,61.51437093,NIL,7.202524,"1°28'48""R",78.97428699,9.332864033,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9742869883775 9.33286403305828, 78.9737910311669 9.33308498002588)"
136,271,,S,H-POLE,12,270-271,59.72586336,NIL,5.919167,,78.97379103,9.33308498,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9737910311669 9.33308498002588, 78.9732730295509 9.33322898112237)"
137,272,,S,H-POLE,12,271-272,59.10478412,NIL,8.367771,,78.97327303,9.333228981,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9732730295509 9.33322898112237, 78.9727380126714 9.33346300385892)"
138,273,,S,H-POLE,12,272-273,64.23529116,NIL,9.722188,,78.97273801,9.333463004,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9727380126714 9.33346300385892, 78.9722100365906 9.33367498219013)"
139,274,,T,H-POLE,12,273-274,62.57383261,NIL,10.739668,"6°55'12""L",78.97221004,9.333674982,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9722100365906 9.33367498219013, 78.9717170130461 9.33393599465489)"
140,275,,S,H-POLE,12,274-275,61.38784071,NIL,6.819719,,78.97171701,9.333935995,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9717170130461 9.33393599465489, 78.9712430164217 9.33418803848326)"
141,276,,S,H-POLE,12,275-276,59.07629445,NIL,5.716864,,78.97124302,9.334188038,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9712430164217 9.33418803848326, 78.9707499928772 9.33441803790628)"
142,277,,T,H-POLE,12,276-277,59.85064582,NIL,7.108646,"8°48'36""R",78.97074999,9.334418038,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9707499928772 9.33441803790628, 78.9701530337333 9.33458701707422)"
143,278,,S,H-POLE,12,277-278,68.20490629,NIL,7.256109,,78.97015303,9.334587017,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9701530337333 9.33458701707422, 78.969679037109 9.33474996127188)"
144,279,,S,H-POLE,12,278-279,55.11340671,NIL,9.457294,,78.96967904,9.334749961,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.969679037109 9.33474996127188, 78.9691649749875 9.33492003008723)"
145,280,,T,H-POLE,12,279-280,59.53545988,NIL,8.668579,"1°22'12""L",78.96916497,9.33492003,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9691649749875 9.33492003008723, 78.968614032492 9.33511298149824)"
146,281,,S,H-POLE,12,280-281,64.18991806,NIL,7.214676,,78.96861403,9.335112981,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.968614032492 9.33511298149824, 78.9681070111691 9.33526603505015)"
147,282,,S,H-POLE,12,281-282,58.22700509,NIL,8.151443,,78.96810701,9.335266035,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9681070111691 9.33526603505015, 78.967631002888 9.33546300977468)"
148,283,2W,T,H-POLE,12,282-283,56.66089141,NIL,9.074812,"1°37'48""R",78.967631,9.33546301,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.967631002888 9.33546300977468, 78.9670990034937 9.33566199615597)"
149,284,,S,H-POLE,12,283-284,62.46290663,NIL,7.689455,,78.967099,9.335661996,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9670990034937 9.33566199615597, 78.9665479771792 9.33579199947416)"
150,285,,S,H-POLE,12,284-285,62.23066904,NIL,8.404236,,78.96654798,9.335791999,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9665479771792 9.33579199947416, 78.9661260321736 9.33601596392691)"
151,286,,T,H-POLE,12,285-286,52.56787965,NIL,6.397622,"20°34'48""R",78.96612603,9.336015964,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9661260321736 9.33601596392691, 78.9654999878257 9.33610196225345)"
152,287,,S,H-POLE,12,286-287,69.44361465,NIL,6.666653,,78.96549999,9.336101962,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9654999878257 9.33610196225345, 78.9649480395019 9.33615501970052)"
153,288,,S,H-POLE,12,287-288,60.93065731,NIL,6.361648,,78.96494804,9.33615502,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9649480395019 9.33615501970052, 78.9644049759954 9.33620195835828)"
154,289,,T,H-POLE,12,288-289,59.89655545,NIL,7.673734,"13°37'12""L",78.96440498,9.336201958,GOOD,No E/W,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9644049759954 9.33620195835828, 78.9638210088014 9.33640304021537)"
155,290,,S,H-POLE,12,289-290,67.91213842,NIL,6.172877,,78.96382101,9.33640304,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9638210088014 9.33640304021537, 78.9633610099554 9.33657000772655)"
156,291,,S,H-POLE,12,290-291,53.81340808,NIL,7.052432,,78.96336101,9.336570008,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9633610099554 9.33657000772655, 78.9628740213811 9.33676103129983)"
157,292,,S,H-POLE,12,291-292,57.53137024,NIL,6.665891,,78.96287402,9.336761031,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9628740213811 9.33676103129983, 78.9623530022799 9.33693101629614)"
158,293,,S,H-POLE,12,292-293,60.25823684,NIL,8.022932,,78.962353,9.336931016,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9623530022799 9.33693101629614, 78.9618390239775 9.33710100129246)"
159,294,,S,H-POLE,12,293-294,59.52372395,NIL,7.822563,,78.96183902,9.337101001,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9618390239775 9.33710100129246, 78.961324961856 9.33729202486574)"
160,295,,S,H-POLE,12,294-295,60.30809158,NIL,6.840267,,78.96132496,9.337292025,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.961324961856 9.33729202486574, 78.9608310163021 9.33746301569044)"
161,296,,S,H-POLE,12,295-296,57.47600936,NIL,7.441735,,78.96083102,9.337463016,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9608310163021 9.33746301569044, 78.960326006636 9.33764599263668)"
162,297,,S,H-POLE,12,296-297,59.06653502,NIL,6.59755,,78.96032601,9.337645993,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.960326006636 9.33764599263668, 78.9597990363836 9.33782997541129)"
163,298,,T,H-POLE,12,297-298,61.37578233,NIL,7.952343,"14°55'48""L",78.95979904,9.337829975,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9597990363836 9.33782997541129, 78.9593739900738 9.3381159659475)"
164,299,,T,H-POLE,12,298-299,56.41103599,NIL,9.104235,"15°5'24""L",78.95937399,9.338115966,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9593739900738 9.3381159659475, 78.9589949604123 9.33854998089373)"
165,300,2W,T,H-POLE,12,299-300,63.55980097,NIL,7.110172,"38°13'48""L",78.95899496,9.338549981,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9589949604123 9.33854998089373, 78.9590259734541 9.33778999373316)"
166,301,,T,H-POLE,12,300-301,84.14493142,NIL,7.681776,"26°1'48""R",78.95902597,9.337789994,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9590259734541 9.33778999373316, 78.9593970403075 9.33710603043437)"
167,302,,T,H-POLE,12,301-302,85.95143688,NIL,9.995457,"41°30'0""R",78.95939704,9.33710603,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.9593970403075 9.33710603043437, 78.959963992238 9.33690302073955)"
168,303,,T,H-POLE,12,302-303,66.22059356,NIL,8.768085,"35°7'12""L",78.95996399,9.336903021,GOOD,Available,"LT,11KV",ROAD,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(78.959963992238 9.33690302073955, 78.9601349830627 9.33667503297329)"
169,Perunkulam SS,2W,GANTRY,H-POLE,12,303-Gantry,31.45057546,NIL,10.15901,,78.96013498,9.336675033,GOOD,Available,,,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,22368.87532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note    :  ,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. From T.No 300  to  Gantry at Perunkulam SS section is common for 110kV Valuthur - Perunkulam & Perunkulam Mandapam Link . So It is recommended to prepare 96F OPGW at this section and Its shown at Valuthur - Perunkulam Link.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
