S.No,Tower No.,Joint Box,Tower Suspension / Tension,Tower Type,Tower Height (m),Span Between Tower No.,Span Length,Footing Resistance of Tower ( Ohms),,Ground Elevation,Deviation Angle,Latitude,Longitude,"Condition of  tower  (Missing  Parts, Broken,etc)","Condition of Earth wire (Missing, Broken etc)",Crossing Objects,,Condition of Area (Plain/ Hilly/ Forest/ Water Logged),Remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,line_geom
96,78,,S,DA,26,79-78,274.8371183,1.18,FALSE,200.231613,,10.10677778,77.90602778,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90602777777778 10.106777777777777, 77.90536111111112 10.109222222222222)"
97,77,,S,DA,26,78-77,282.2942379,2.27,FALSE,200.362656,,10.10922222,77.90536111,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90536111111112 10.109222222222222, 77.90469444444444 10.111694444444444)"
98,76,,S,DA,26,77-76,283.3435024,3.01,FALSE,201.964005,,10.11169444,77.90469444,GOOD,Available,230 KV,Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90469444444444 10.111694444444444, 77.90436111111111 10.113083333333332)"
99,75,,S,DA,26,76-75,158.7266416,1.05,FALSE,203.176468,,10.11308333,77.90436111,GOOD,Available,HT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90436111111111 10.113083333333332, 77.90383333333334 10.114972222222223)"
100,74,,S,DA,26,75-74,214.5400087,1.2,FALSE,202.99408,,10.11497222,77.90383333,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90383333333334 10.114972222222223, 77.90325 10.117083333333333)"
101,73,,S,DA,26,74-73,241.4558335,1.13,FALSE,202.892944,,10.11708333,77.90325,GOOD,Available,HT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90325 10.117083333333333, 77.90261111111111 10.119611111111112)"
102,72,,T,DB,25,73-72,290.5673714,3.46,FALSE,206.204727,"4°35'24""L",10.11961111,77.90261111,GOOD,Available,LT,Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90261111111111 10.119611111111112, 77.90216666666667 10.122305555555556)"
103,71,,S,DA,26,72-71,301.2578513,2.61,FALSE,206.026794,,10.12230556,77.90216667,GOOD,Available,2-LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90216666666667 10.122305555555556, 77.90169444444444 10.125111111111112)"
104,70,,S,DA,26,71-70,314.9033503,1.58,FALSE,207.110352,,10.12511111,77.90169444,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90169444444444 10.125111111111112, 77.90125 10.127805555555556)"
105,69,,S,DA,26,70-69,303.3509676,1.09,FALSE,208.014069,,10.12780556,77.90125,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90125 10.127805555555556, 77.90080555555556 10.130416666666667)"
106,68,,S,DA,26,69-68,292.9710501,3.31,FALSE,209.103485,,10.13041667,77.90080556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90080555555556 10.130416666666667, 77.90050000000001 10.132305555555556)"
107,67,,S,DA,26,68-67,212.0842632,1.26,FALSE,210.350204,,10.13230556,77.9005,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90050000000001 10.132305555555556, 77.90011111111112 10.134277777777777)"
108,LILO : 66,3W,T,DC,26,67-66,220.0927713,2.01,FALSE,211.771133,"76°37'12""L",10.13427778,77.90011111,GOOD,Available,,,Agri,Common tower for 110kV Sempatti - S.Natham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.90011111111112 10.134277777777777, 77.89763888888889 10.13313888888889)"
109,1,,T,DB,25,66-1,298.7097434,1.3,FALSE,212.707657,"13°4'48""L",10.13313889,77.89763889,GOOD,Available,HT,Sapala lans,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89763888888889 10.13313888888889, 77.89647222222223 10.132888888888889)"
110,2,,T,DB,25,01-Feb,129.6104862,2.54,FALSE,212.371292,"15°13'12""L",10.13288889,77.89647222,GOOD,Available,230 KV,,Plain,UP Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89647222222223 10.132888888888889, 77.89416666666668 10.133027777777778)"
111,3,,T,DB,25,02-Mar,253.3767334,1.01,FALSE,212.517548,"5°46'12""R",10.13302778,77.89416667,GOOD,Available,HT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89416666666668 10.133027777777778, 77.89316666666667 10.133000000000001)"
112,4,,T,DB,25,03-Apr,109.5607632,1.68,FALSE,213.602081,"22°2'60""R",10.133,77.89316667,GOOD,Available,230 KV,,Plain,UP Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.89316666666667 10.133000000000001, 77.891 10.132027777777779)"
113,5,,S,DA,26,04-May,261.1774805,4.31,0,212.209702,,10.13202778,77.891,GOOD,Available,"HT,LT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.891 10.132027777777779, 77.88872222222223 10.131027777777778)"
114,6,,T,DB,25,05-Jun,272.9151815,2.2,0,212.129028,"1°13'48""L",10.13102778,77.88872222,GOOD,Available,"3-LT,230 KV",Road,Plain,UP Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88872222222223 10.131027777777778, 77.88650000000001 10.130083333333333)"
115,7,,S,DA,26,06-Jul,265.6423454,1.21,FALSE,221.284073,,10.13008333,77.8865,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88650000000001 10.130083333333333, 77.88541666666667 10.129666666666667)"
116,8,,T,DC,26,07-Aug,128.5715702,0.97,FALSE,228.531021,"31°52'48""R",10.12966667,77.88541667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88541666666667 10.129666666666667, 77.88516666666668 10.12936111111111)"
117,9,,T,H-POLE,12,08-Sep,42.20826032,Above 1000,FALSE,227.811798,,10.12936111,77.88516667,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88516666666668 10.12936111111111, 77.88494444444446 10.129083333333334)"
118,10,,T,H-POLE,12,09-Oct,41.29332844,Above 1000,FALSE,225.055573,,10.12908333,77.88494444,GOOD,NO E/W,400 KV Chekkanurani - Udumalapet,,Plain,UP Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88494444444446 10.129083333333334, 77.88475000000001 10.128916666666667)"
119,11,2W,T,DB,25,10-Nov,28.25317483,1.18,FALSE,224.840393,"6°42'36""L",10.12891667,77.88475,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88475000000001 10.128916666666667, 77.88274999999999 10.127527777777779)"
120,12,,S,DA,26,11-Dec,267.2200252,2.12,FALSE,224.523697,,10.12752778,77.88275,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88274999999999 10.127527777777779, 77.88063888888888 10.126138888888889)"
121,13,,S,DA,26,Dec-13,276.4267796,1.72,FALSE,223.6418,,10.12613889,77.88063889,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.88063888888888 10.126138888888889, 77.87897222222222 10.125055555555557)"
122,14,,S,DA,26,13-14,219.0839997,1.35,FALSE,225.597687,,10.12505556,77.87897222,GOOD,Available,2-LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87897222222222 10.125055555555557, 77.8775 10.124055555555556)"
123,15,,T,DB,25,14-15,195.5068725,1.01,FALSE,231.251465,"13°31'12""L",10.12405556,77.8775,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.8775 10.124055555555556, 77.87580555555554 10.123416666666667)"
124,16,,T,DB,25,15-16,199.9527798,1.09,FALSE,231.250229,"16°2'24""R",10.12341667,77.87580556,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87580555555554 10.123416666666667, 77.87397222222222 10.122055555555557)"
125,17,,S,DA,26,16-17,249.1756848,2.32,FALSE,226.620514,,10.12205556,77.87397222,GOOD,Available,,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87397222222222 10.122055555555557, 77.87208333333332 10.120666666666667)"
126,18,,S,DA,26,17-18,258.5768618,3.12,FALSE,220.781616,,10.12066667,77.87208333,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87208333333332 10.120666666666667, 77.87022222222221 10.119277777777778)"
127,19,,S,DA,26,18-19,256.8064827,2.39,FALSE,219.058975,,10.11927778,77.87022222,GOOD,Available,,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.87022222222221 10.119277777777778, 77.86847222222221 10.117972222222223)"
128,20,,T,DB,25,19-20,241.0367201,2.65,FALSE,218.55777,"27°18'36""R",10.11797222,77.86847222,GOOD,Available,LT,,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86847222222221 10.117972222222223, 77.86725 10.115472222222222)"
129,21,,S,DA,26,20-21,306.5310669,3.01,FALSE,217.74791,,10.11547222,77.86725,GOOD,Available,"HT,LT",Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86725 10.115472222222222, 77.86630555555556 10.1135)"
130,22,2W,T,DC,26,21-22,242.1544488,1.41,FALSE,206.090561,"48°15'0""L",10.1135,77.86630556,GOOD,Available,LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86630555555556 10.1135, 77.86399999999999 10.112833333333333)"
131,23,,S,DA,26,22-23,263.5561838,0.82,FALSE,207.109879,,10.11283333,77.864,GOOD,Available,"LT,HT",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86399999999999 10.112833333333333, 77.86166666666666 10.112138888888888)"
132,24,,S,DA,26,23-24,267.6229985,2.27,FALSE,209.539627,,10.11213889,77.86166667,GOOD,Available,LT,Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.86166666666666 10.112138888888888, 77.85930555555555 10.111472222222222)"
133,25,,S,DA,26,24-25,268.3763889,2.71,FALSE,211.060669,,10.11147222,77.85930556,GOOD,Available,,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85930555555555 10.111472222222222, 77.85697222222221 10.110805555555554)"
134,26,,S,DA,26,25-26,267.417432,1.4,FALSE,211.920837,,10.11080556,77.85697222,GOOD,Available,,Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85697222222221 10.110805555555554, 77.85519444444444 10.110305555555556)"
135,27,,T,DB,25,26-27,202.9123801,1.33,FALSE,209.327271,"20°51'36""R",10.11030556,77.85519444,GOOD,Available,HT,Village Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85519444444444 10.110305555555556, 77.8535 10.109055555555555)"
136,28,,S,DA,26,27-28,231.8645233,3.2,FALSE,209.436142,,10.10905556,77.8535,GOOD,Available,2-LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.8535 10.109055555555555, 77.85180555555554 10.107833333333334)"
137,29,,S,DA,26,28-29,226.8866505,4.5,FALSE,208.355087,,10.10783333,77.85180556,GOOD,Available,2-LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85180555555554 10.107833333333334, 77.85033333333332 10.10675)"
138,30,,T,DB,25,29-30,201.6527924,4.11,FALSE,208.087387,"25°40'48""L",10.10675,77.85033333,GOOD,Available,LT,Road,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.85033333333332 10.10675, 77.84780555555555 10.106277777777777)"
139,31,,S,DA,26,30-31,284.5866247,1.27,FALSE,210.27655,,10.10627778,77.84780556,GOOD,Available,"2-LT,HT",,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84780555555555 10.106277777777777, 77.84525 10.105777777777778)"
140,32,,T,DC,26,31-32,282.5986998,1.31,FALSE,212.124298,"57°7'48""R",10.10577778,77.84525,GOOD,Available,LT,Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84525 10.105777777777778, 77.84422222222221 10.10325)"
141,33,,S,DA,26,32-33,303.0997867,2.44,FALSE,207.523911,,10.10325,77.84422222,GOOD,Available,4 -LT,,Agri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84422222222221 10.10325, 77.84313888888889 10.10075)"
142,34,,T,DC,26,33-34,301.1130603,2.06,FALSE,207.651291,"65°35'24""L",10.10075,77.84313889,GOOD,Available,"3-LT,HT",Road,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING(77.84313888888889 10.10075, 77.84297222222222 10.10075)"
143,Gantry (S.Natham SS),2W,Gantry,H-POLE,12,34-Gantry,18.87837764,,,208.542725,,10.10075,77.84297222,GOOD,NO E/W,,HT,Plain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOTAL,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,-262.3517185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note :,1.  Shut down will be required in where earth wires are missing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
